ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT,O U P
102,3/2022,3,4,10,59,1573.4,35910,179.53,4050,12.25,49612.5,1393.87
102,4/2019,4,1,10,59,828.7,19100,475.36,10800,11,118800,353.34
102,4/2022,4,4,,,1385.1,32580,,,,,1385.1
102,5/2022,5,4,,,2037.6,40230,,,,,2037.6
102,6/2022,6,4,,,2696.5,63270,,,,,2696.5
102,7/2022,7,4,,,852.6,21060,,,,,852.6
102,9/2022,9,4,7,45,,,229.68,5400,10.5,56700,-229.68
102,10/2022,10,4,7,45,,,631.98,14850,10.5,155925,-631.98
102,12/2022,12,4,1,5,,,2309.65,54000,20.5,543375,-2309.65
102,1/2023,1,5,7,45,,,1448.66,33750,10,337500,-1448.66
102,5/2019,5,1,,,333.5,7387,,,,,333.5
103,4/2022,4,4,6,19,1469.72,27900,756.3,14400,28,201600,713.42
103,5/2022,5,4,6,19,86.3,7200,701.3,13200,13.5,178200,-615
103,6/2022,6,4,6,19,91.1,1700,514.15,9600,12.75,122400,-423.05
103,7/2022,7,4,6,19,687.1,12800,331.2,6000,12.75,76500,355.9
103,8/2022,8,4,6,19,2334,45680,994.04,19200,38.25,244800,1339.96
103,9/2022,9,4,7,45,2653.7,52700,3822.91,75600,63.5,957600,-1169.21
103,10/2022,10,4,6,19,524,10000,311.84,6000,12.75,76500,212.16
103,11/2022,11,4,,,1934.4,38500,,,,,1934.4
103,12/2022,12,4,,,1228.6,24200,,,,,1228.6
103,1/2023,1,5,,,140.3,2700,,,,,140.3
104,8/2022,8,4,10,59,1190.5,21300,557.05,10000,14,140000,633.45
104,9/2022,9,4,,,887.4,16100,,,,,887.4
104,10/2022,10,4,,,581,10500,,,,,581
104,11/2022,11,4,,,88.4,1659,,,,,88.4
105,2/2021,2,3,,,18.7,450,,,,,18.7
105,3/2021,3,3,,,281.5,6030,,,,,281.5
105,4/2021,4,3,,,565.3,12330,,,,,565.3
105,5/2021,5,3,,,556.5,12240,,,,,556.5
105,6/2021,6,3,,,545,11610,,,,,545
105,7/2021,7,3,,,60.9,1240,,,,,60.9
105,11/2021,11,3,1,8,,,4.31,90,14,1260,-4.31
105,12/2021,12,3,10,59,,,63.92,1350,13,17550,-63.92
105,1/2022,1,4,14,69,,,189.68,4050,12,48600,-189.68
105,2/2022,2,4,6,19,,,123.01,2700,13,35100,-123.01
105,6/2022,6,4,1,8,,,114.18,2340,40,30060,-114.18
105,7/2019,7,1,1,1,,,185.05,3600,14.5,52200,-185.05
106,10/2019,10,1,9,49,471.7,9000,332.38,6300,28,88200,139.32
106,11/2019,11,1,9,54,936.6,17820,480.32,9000,28,126000,456.28
106,12/2019,12,1,9,53,659,12510,148.11,2700,16,43200,510.89
106,1/2020,1,2,9,49,434.5,8478,561.85,10800,58,154800,-127.35
106,2/2020,2,2,9,49,,,903.01,17100,70,239400,-903.01
106,3/2020,3,2,9,49,,,595.59,11700,44,169200,-595.59
106,5/2020,5,2,9,49,,,2645.3,54000,56,756000,-2645.3
106,6/2020,6,2,9,49,441.4,8250,2329.31,45900,56.5,644850,-1887.91
106,7/2020,7,2,9,49,1054.1,20010,975.49,18000,29,261000,78.61
106,8/2020,8,2,9,49,645.4,12090,392.36,7200,29,104400,253.04
106,9/2020,9,2,9,49,950.6,17640,436.41,8100,43.5,117450,514.19
106,10/2020,10,2,9,49,1706.8,32340,197.79,3600,31.5,56700,1509.01
106,11/2020,11,2,9,49,682.4,13290,241.14,4500,14.5,65250,441.26
106,12/2020,12,2,9,49,163.8,3100,376.8,7200,31.5,111150,-213
106,1/2021,1,3,9,49,523,9990,89.64,1800,14.5,26100,433.36
106,2/2021,2,3,9,54,142.3,2670,480.76,9000,29,130500,-338.46
106,3/2021,3,3,9,54,,,928.49,17100,76,257400,-928.49
106,4/2021,4,3,9,49,15.3,300,1216.529,22650,61,339900,-1201.229
106,5/2021,5,3,9,49,322.1,6360,623.03,11700,45,175500,-300.93
106,6/2021,6,3,9,49,1109.9,21300,1838.74,35100,107,531900,-728.84
106,7/2021,7,3,9,54,1179.3,21990,337.33,6300,30,94500,841.97
106,8/2021,8,3,9,49,2206.4,41220,971.44,18000,77,277200,1234.96
106,9/2021,9,3,9,49,790.4,14700,195.6,3600,15,54000,594.8
106,10/2021,10,3,9,49,917.7,17460,1785.25,33300,119,495000,-867.55
106,12/2021,12,3,9,49,605.9,11460,1091.41,20700,92,319500,-485.51
106,1/2022,1,4,9,49,,,242.26,4500,15,67500,-242.26
106,2/2022,2,4,9,49,648.5,12030,1154.87,21600,75,324000,-506.37
106,3/2022,3,4,9,49,2746.7,52500,1332.62,25200,76,382500,1414.08
106,4/2019,4,1,9,49,2142.7,39420,1545.24,27900,100,396000,597.46
106,4/2022,4,4,9,49,2517.5,48930,1371.9,27000,64,432000,1145.6
106,5/2022,5,4,9,49,2157.4,41220,2069.3,39600,113,636300,88.1
106,6/2022,6,4,9,49,1889.6,36180,1311.29,25200,64,403200,578.31
106,7/2022,7,4,9,49,1678,32100,561.39,10800,65,175500,1116.61
106,8/2022,8,4,9,53,1001.3,19680,1321.15,25200,97,405900,-319.85
106,9/2022,9,4,9,49,324.8,6270,1393.05,26850,114,435450,-1068.25
106,10/2022,10,4,9,53,36.3,660,547.54,10500,65,170100,-511.24
106,11/2022,11,4,9,53,,,925.61,17850,82,290850,-925.61
106,12/2022,12,4,9,49,364.3,7320,984.1,18900,77,287700,-619.8
106,1/2023,1,5,9,49,1021.6,19800,440.1,8400,30,126000,581.5
106,5/2019,5,1,9,49,2455.4,48395,761.66,15300,28,214200,1693.74
106,2/2023,2,5,9,49,1036.7,19500,939.33,17850,107,269850,97.37
106,3/2023,3,5,9,49,1175.2,21600,1677.54,31500,92,476700,-502.34
106,6/2019,6,1,9,49,2920.3,59550,1931.66,38700,100,547200,988.64
106,7/2019,7,1,9,49,2396.8,50580,1091.81,22500,58,320400,1304.99
106,8/2019,8,1,9,53,1380.9,27670,1083.43,21600,72,306000,297.47
106,9/2019,9,1,9,53,1104.2,21472,912.32,18000,74,261000,191.88
107,10/2019,10,1,1,3,3050.5,59532,4974.06,94500,211.5,1337400,-1923.56
107,11/2019,11,1,1,8,5585.2,108746,7671.34,146700,273.4,2007450,-2086.14
107,12/2019,12,1,1,6,7493.7,146808,9559.985,184050,448.9,2572920,-2066.285
107,1/2020,1,2,12,64,15559.7,301660,15416.542,296550,683,4082400,143.158
107,2/2020,2,2,12,63,16171.61,314549,5160.518,99900,240,1413000,11011.092
107,3/2020,3,2,1,6,8524.7,167928,3399.51,66630,160.5,938400,5125.19
107,5/2020,5,2,1,6,4070.4,78930,12806.9,248400,267,3492000,-8736.5
107,6/2020,6,2,12,64,4086.5,80820,9286.21,180000,264.5,2531700,-5199.71
107,7/2020,7,2,1,8,5672.4,111030,6053.19,117000,210,1638000,-380.79
107,8/2020,8,2,16,79,4936,95435,4730,91800,156.5,1287900,206
107,9/2020,9,2,16,79,4900.9,94685,7208.06,138900,265.5,1934700,-2307.16
107,10/2020,10,2,1,3,7310,141030,7756.642,148500,315.5,1989450,-446.642
107,11/2020,11,2,1,8,5885.8,114068,6070.07,116460,364,1616760,-184.27
107,12/2020,12,2,1,3,13744.5,267648,13231.33,251640,537.5,3545910,513.17
107,1/2021,1,3,1,8,9243.1,182098,9333.6,182130,324.5,2534670,-90.5
107,2/2021,2,3,1,8,9497.2,186935,10079.23,196590,418,2832285,-582.03
107,3/2021,3,3,1,8,11298.5,219860,9151.13,176220,433,2615040,2147.37
107,4/2021,4,3,9,49,7946.95,153417,8015.95,153720,262.5,2234790,-69
107,5/2021,5,3,1,8,9849.8,191850,10131.804,195300,221.5,2830050,-282.004
107,6/2021,6,3,16,79,14450,282280,12344.17,239940,433.5,3567150,2105.83
107,7/2021,7,3,12,63,11138.2,214380,10603.45,204000,224,3035475,534.75
107,8/2021,8,3,1,6,13337.4,257310,6118.87,116220,194,1720290,7218.53
107,9/2021,9,3,1,8,11283.1,221310,6637.77,129780,220.7,1902330,4645.33
107,10/2021,10,3,16,79,8429.3,168030,11433.9,224310,204,3240150,-3004.6
107,11/2021,11,3,1,3,1650.6,32760,3555.6,70200,98.4,960300,-1905
107,12/2021,12,3,1,3,7188.1,142920,13575.12,264510,482.5,3830205,-6387.02
107,1/2022,1,4,1,3,1837.7,36090,6193.7,120510,190,1747800,-4356
107,2/2022,2,4,9,49,12212.6,232110,12418.84,236340,417.5,3360060,-206.24
107,3/2022,3,4,9,49,18966.45,364381,12977.04,246570,468.5,3579360,5989.41
107,4/2019,4,1,1,8,778.8,14580,2215.88,42300,153.25,588600,-1437.08
107,4/2022,4,4,1,3,14349.2,282260,4410.26,85500,180.5,1272750,9938.94
107,5/2022,5,4,1,8,6915.4,134295,6604.69,128790,227.5,1938765,310.71
107,6/2022,6,4,12,63,5685.2,111510,12763.15,247740,437.5,3521985,-7077.95
107,7/2022,7,4,7,28,3088.2,60510,10554.12,207300,295.55,2899005,-7465.92
107,8/2022,8,4,1,8,6281.2,122880,6371.35,123656,357.5,1682205,-90.15
107,9/2022,9,4,9,49,8428.8,164146,6694.86,130140,233,1743000,1733.94
107,10/2022,10,4,1,8,2623,51150,4826.23,93930,162,1254540,-2203.23
107,11/2022,11,4,1,6,6818.6,132750,2964.05,57690,150.5,771570,3854.55
107,12/2022,12,4,1,8,8161.53,157260,3657.13,71040,159.5,929880,4504.4
107,1/2023,1,5,1,6,6674.8,129904,5922.14,114930,190,1430670,752.66
107,5/2019,5,1,12,63,1333.4,25650,3951.9,74700,207.75,1041525,-2618.5
107,2/2023,2,5,1,8,6745.5,131850,9005.915,175380,309,2215260,-2260.415
107,3/2023,3,5,1,8,7203.8,140040,3191.79,62040,157.5,786735,4012.01
107,6/2019,6,1,1,4,2327.8,44110,7298.64,139500,443.8,1937745,-4970.84
107,7/2019,7,1,9,49,9651.1,184360,8390.48,160200,599.25,2165850,1260.62
107,8/2019,8,1,1,8,14188.5,271190,7449.61,142200,324.1,1915650,6738.89
107,9/2019,9,1,1,6,6411,122653,8691.8,165600,308.55,2310750,-2280.8
108,12/2019,12,1,12,63,,,101.8,1800,14.5,26100,-101.8
108,2/2020,2,2,14,75,,,281.9,5400,14,75600,-281.9
108,7/2020,7,2,12,63,,,235.3,4500,28,63450,-235.3
108,10/2020,10,2,6,21,,,46.8,900,15,13500,-46.8
108,11/2020,11,2,6,21,,,93.6,1800,15,27000,-93.6
108,6/2019,6,1,12,63,,,46.7,900,14.5,13050,-46.7
108,7/2019,7,1,1,8,,,45.6,900,13.25,11925,-45.6
109,8/2020,8,2,,,146,2500,,,,,146
109,12/2021,12,3,,,297.9,7200,,,,,297.9
109,1/2022,1,4,1,5,421.1,9720,392.28,9450,11.5,108675,28.82
109,2/2022,2,4,,,770.7,17370,,,,,770.7
109,3/2022,3,4,10,59,1330,29790,184.63,4050,12.5,50625,1145.37
109,4/2022,4,4,,,1528.5,34470,,,,,1528.5
109,5/2022,5,4,,,1203,28260,,,,,1203
109,6/2022,6,4,,,1554.8,35100,,,,,1554.8
109,7/2022,7,4,,,168.4,3847,,,,,168.4
109,9/2022,9,4,,,130.2,2880,,,,,130.2
11,6/2019,6,1,1,3,,,185.71,185.7,180,33427.8,-185.71
110,11/2019,11,1,,,415.5,6800,,,,,415.5
110,12/2019,12,1,10,59,1216.5,20974,254.05,4500,12,54000,962.45
110,1/2020,1,2,10,59,1739.2,28500,855.41,13500,24,162000,883.79
110,2/2020,2,2,10,59,1417.1,22400,2258.31,36000,60,432000,-841.21
110,3/2020,3,2,10,59,1138.8,18000,1285.96,20700,48,248400,-147.16
110,5/2020,5,2,10,59,389.3,6200,1604.79,27000,25,328500,-1215.49
110,6/2020,6,2,10,59,3932.7,60987,1349.03,20700,13,269100,2583.67
110,7/2020,7,2,10,59,2634.2,42100,4838.42,75600,26,982800,-2204.22
110,8/2020,8,2,10,59,5210.7,85232,4639.23,75600,40,983700,571.47
110,9/2020,9,2,10,59,4431.9,73850,4727.11,76500,53,1003500,-295.21
110,10/2020,10,2,10,59,1700.5,29300,2705.66,45900,52,596700,-1005.16
110,11/2020,11,2,10,59,5666.6,95100,4910.94,81900,119,1073700,755.66
110,12/2020,12,2,1,5,1286.6,21200,2019.36,33300,70,466200,-732.76
110,1/2021,1,3,10,59,5243.9,87200,3975.429,65700,126,919800,1268.471
110,2/2021,2,3,10,59,3341.3,53800,3821.84,62100,98,869400,-480.54
110,3/2021,3,3,7,45,4755.2,78900,5636.814,92600,134,1380000,-881.614
110,4/2021,4,3,7,45,3865.6,65047,3748.29,63080,95,998030,117.31
110,5/2021,5,3,7,45,4331.5,72900,484.12,8100,16,129600,3847.38
110,6/2021,6,3,10,59,5398.7,90100,4542.87,76500,62,1185750,855.83
110,7/2021,7,3,10,59,3825.1,64700,543.52,9000,15.5,139500,3281.58
110,8/2021,8,3,10,59,3574.8,60700,4947.54,83700,31,1297350,-1372.74
110,9/2021,9,3,10,59,561.5,9700,3468,58500,62.5,909000,-2906.5
110,10/2021,10,3,10,59,1837.1,36640,1919.19,32400,62.5,504450,-82.09
110,11/2021,11,3,10,59,4213.9,69712,6308.41,105300,140.5,1636650,-2094.51
110,12/2021,12,3,7,45,5352.2,88725,2403.66,39600,62,613800,2948.54
110,1/2022,1,4,6,19,2600.1,44255,1060.98,18100,45.5,280450,1539.12
110,2/2022,2,4,6,19,2107.7,34900,268.04,4500,16,72000,1839.66
110,3/2022,3,4,6,19,504.3,8420,1081.61,18000,32,288000,-577.31
110,4/2022,4,4,7,45,106.48,1845,4912.57,81900,62,1269450,-4806.09
110,5/2022,5,4,7,45,589.5,9800,55.02,900,16,14400,534.48
110,6/2022,6,4,,,3473.6,57000,,,,,3473.6
110,7/2022,7,4,10,59,1980.7,32776,1086.17,18000,15,270000,894.53
110,8/2022,8,4,6,19,290.8,5000,263.14,4500,13.75,61875,27.66
110,9/2022,9,4,,,22.9,368,,,,,22.9
111,11/2020,11,2,1,3,,,422.97,9000,26,117000,-422.97
111,12/2020,12,2,1,7,,,165.82,3600,14,50400,-165.82
111,3/2021,3,3,7,45,,,4.56,100,14,1400,-4.56
111,1/2022,1,4,14,69,,,125.437,2700,12,32400,-125.437
111,6/2019,6,1,1,3,,,110.52,2400,14,33600,-110.52
111,8/2019,8,1,14,69,,,551.45,12000,11.4,136800,-551.45
112,3/2021,3,3,,,46.1,1080,,,,,46.1
112,4/2021,4,3,,,167.5,3960,,,,,167.5
112,5/2021,5,3,,,644.8,15840,,,,,644.8
112,7/2021,7,3,,,381.6,9450,,,,,381.6
112,8/2021,8,3,,,232,5760,,,,,232
112,9/2021,9,3,,,6.5,180,,,,,6.5
112,12/2021,12,3,10,59,,,54.3,1350,12,16200,-54.3
113,2/2023,2,5,14,69,931,19350,511.2,10800,26,140400,419.8
113,3/2023,3,5,14,69,415.1,8790,620.89,12960,12,155520,-205.79
114,10/2019,10,1,1,4,176.9,3450,560.99,10800,14.5,156600,-384.09
114,11/2019,11,1,1,4,,,514.45,9900,14.5,143550,-514.45
114,12/2019,12,1,1,4,414.3,7830,529.69,9900,43.5,143550,-115.39
114,1/2020,1,2,1,3,567,10800,940.22,18000,43.5,261000,-373.22
114,2/2020,2,2,1,4,1815.8,33390,243.26,4500,14.5,65250,1572.54
114,5/2020,5,2,14,76,,,1653.35,30690,45,445140,-1653.35
114,6/2020,6,2,,,9,180,,,,,9
114,7/2020,7,2,,,820.6,16110,,,,,820.6
114,8/2020,8,2,1,4,25,480,91.16,1800,15,27000,-66.16
114,9/2020,9,2,1,4,,,684.96,13500,30,202500,-684.96
114,11/2020,11,2,1,3,,,91.92,1800,15,27000,-91.92
114,12/2020,12,2,1,4,374.2,7110,332.14,6300,15,94500,42.06
114,1/2021,1,3,1,4,862.3,16560,145.58,2700,15,40500,716.72
114,2/2021,2,3,1,7,347.2,6930,273.94,5400,30,81000,73.26
114,3/2021,3,3,1,7,,,425.84,8100,32,129600,-425.84
114,5/2021,5,3,1,4,278.4,5400,234.08,4500,16,72000,44.32
114,6/2021,6,3,1,4,657.2,12690,471.44,9000,32,144000,185.76
114,7/2021,7,3,1,7,23,450,93.88,1800,16,28800,-70.88
114,8/2021,8,3,1,8,221,4200,514.669,9900,61,151650,-293.669
114,9/2021,9,3,1,8,1111,21900,412.54,7920,30.5,121320,698.46
114,10/2021,10,3,1,7,651.7,12420,225.52,4320,16,69120,426.18
114,12/2021,12,3,1,4,984.2,19530,493.92,9720,48,155520,490.28
114,2/2022,2,4,14,75,426,8460,1121.17,21780,63,343980,-695.17
114,3/2022,3,4,14,75,69.8,1350,508.37,9900,31,153900,-438.57
114,4/2022,4,4,1,4,460.8,8730,282.55,5400,16,86400,178.25
114,5/2022,5,4,,,542.9,10170,,,,,542.9
114,6/2022,6,4,1,4,920.8,17100,285.96,5400,16,86400,634.84
114,7/2022,7,4,,,75.5,1440,,,,,75.5
114,9/2022,9,4,1,4,,,231.97,4320,14,60480,-231.97
114,10/2022,10,4,,,3.3,60,,,,,3.3
114,12/2022,12,4,1,4,,,231,4320,13.5,58320,-231
114,1/2023,1,5,1,4,,,233.7,4320,13.5,58320,-233.7
114,3/2023,3,5,1,4,496.6,9270,112.74,2160,13.5,29160,383.86
114,6/2019,6,1,1,3,,,852.65,16200,83.25,224775,-852.65
114,7/2019,7,1,1,8,117.9,2073,899.72,17100,93.25,237150,-781.82
114,8/2019,8,1,1,4,1358.4,26010,898.04,17100,43.5,247950,460.36
114,9/2019,9,1,1,4,1076.1,20580,287.5,5400,29,78300,788.6
115,10/2019,10,1,9,49,,,114.97,2100,27,28350,-114.97
115,12/2019,12,1,17,82,118,2220,339.85,6300,24,75600,-221.85
115,1/2020,1,2,17,82,1422.8,27750,1163.47,22500,60,270000,259.33
115,2/2020,2,2,17,82,590.8,11730,224.54,4500,12,54000,366.26
115,7/2020,7,2,17,82,,,228.41,4500,12.5,56250,-228.41
115,8/2020,8,2,17,82,,,228.21,4500,12.5,56250,-228.21
115,10/2020,10,2,17,82,,,230.29,4500,12.5,56250,-230.29
115,12/2020,12,2,,,14.6,300,,,,,14.6
115,1/2021,1,3,7,38,586.8,12180,573.25,11700,77,149400,13.55
115,2/2021,2,3,17,82,133.9,2760,175.22,3600,25,45000,-41.32
115,3/2021,3,3,17,82,335.4,7140,174.48,3600,13,46800,160.92
115,4/2021,4,3,17,82,,,176.49,3600,13,46800,-176.49
115,5/2021,5,3,,,384.9,8130,,,,,384.9
115,6/2021,6,3,17,82,230.7,4980,168.18,3600,26,46800,62.52
115,7/2021,7,3,9,54,,,41.52,900,14.5,13050,-41.52
115,8/2021,8,3,17,82,432.5,8790,644.18,13500,79.5,178200,-211.68
115,9/2021,9,3,17,82,225.6,4530,173,3600,26,46800,52.6
115,10/2021,10,3,17,82,615.4,12480,314.99,6300,79.5,83250,300.41
115,11/2021,11,3,9,49,1095.2,22110,593.35,11700,81,158850,501.85
115,12/2021,12,3,17,82,196.6,3960,1238.23,24510,160.5,326010,-1041.63
115,1/2022,1,4,7,38,288.4,5880,90.94,1800,26,23400,197.46
115,2/2022,2,4,7,38,41.8,870,179.88,3600,26,46800,-138.08
115,3/2022,3,4,9,49,354.2,7260,44.4,900,14.5,13050,309.8
115,4/2022,4,4,17,82,503.7,10710,518.33,10800,52,140400,-14.63
115,5/2022,5,4,9,49,706.5,14850,424.21,9000,67.5,121500,282.29
115,6/2022,6,4,7,38,66.7,1410,169.3,3600,26,46800,-102.6
115,9/2022,9,4,9,49,26.1,570,85.9,1800,15.5,27900,-59.8
115,10/2022,10,4,17,82,350,7630,215.75,4500,41.5,60750,134.25
115,11/2022,11,4,7,38,440.1,9540,250.87,5400,41.5,74700,189.23
115,12/2022,12,4,17,82,619.8,12930,432.1,9000,62.5,112500,187.7
115,1/2023,1,5,,,636.7,13110,,,,,636.7
115,2/2023,2,5,,,203.3,4290,,,,,203.3
115,3/2023,3,5,17,82,,,196.31,4080,52.5,54600,-196.31
115,7/2019,7,1,9,54,,,49.16,900,13.5,12150,-49.16
116,10/2019,10,1,12,63,1763.7,32040,99.54,1800,15.5,27900,1664.16
116,11/2019,11,1,12,63,317,5490,196.61,3600,15.5,55800,120.39
116,12/2019,12,1,,,522.9,9090,,,,,522.9
116,1/2020,1,2,1,8,74.1,1290,526.86,9000,60,135000,-452.76
116,2/2020,2,2,14,75,,,156.16,2700,15.5,41850,-156.16
116,6/2020,6,2,12,63,,,649.03,11700,46.5,180450,-649.03
116,7/2020,7,2,17,82,5.5,90,1234.87,22500,60.5,339300,-1229.37
116,8/2020,8,2,1,8,,,247.97,4500,44.5,66600,-247.97
116,9/2020,9,2,7,44,107.62,1800,347.65,6300,29.5,90900,-240.03
116,10/2020,10,2,7,22,,,256.326,4500,29.5,67050,-256.326
116,11/2020,11,2,,,172.5,2880,,,,,172.5
116,12/2020,12,2,12,63,,,268.88,4500,16,72000,-268.88
116,2/2021,2,3,,,19.3,360,,,,,19.3
116,3/2021,3,3,7,44,117.7,2160,50.12,900,18,16200,67.58
116,4/2021,4,3,1,8,69.9,1214,94.84,1710,17,29070,-24.94
116,5/2021,5,3,,,732.4,12233,,,,,732.4
116,6/2021,6,3,12,63,2131.6,35100,971.42,16200,51,269100,1160.18
116,7/2021,7,3,,,1144.2,18360,,,,,1144.2
116,8/2021,8,3,1,8,956.7,15210,167.29,2700,34,45900,789.41
116,9/2021,9,3,12,63,,,115.56,1800,17,30600,-115.56
116,10/2021,10,3,12,63,,,137.08,2160,17,36720,-137.08
116,12/2021,12,3,12,63,,,134.22,2160,17,36720,-134.22
116,2/2022,2,4,14,75,,,112.84,1800,17,30600,-112.84
116,3/2022,3,4,12,63,,,284.36,4500,17,76500,-284.36
116,4/2022,4,4,1,8,,,51.56,810,17,13770,-51.56
116,5/2022,5,4,12,63,,,133.58,2160,17,36720,-133.58
116,7/2022,7,4,12,63,,,243.81,3960,34,67320,-243.81
116,8/2022,8,4,1,8,,,56.08,900,15,13500,-56.08
116,9/2022,9,4,12,63,,,132.1,2160,16.5,35640,-132.1
116,12/2022,12,4,12,63,,,386.94,6300,44.5,94050,-386.94
116,3/2023,3,5,1,6,,,55.72,900,15,13500,-55.72
116,6/2019,6,1,12,63,,,270.5,4500,15.25,68625,-270.5
116,7/2019,7,1,12,63,,,921.2,15300,43.9,215010,-921.2
116,9/2019,9,1,,,1010.2,18270,,,,,1010.2
117,8/2020,8,2,,,39,540,,,,,39
117,10/2020,10,2,,,105.4,1470,,,,,105.4
117,11/2020,11,2,3,10,922.9,12750,515.96,6990,84,146790,406.94
117,12/2020,12,2,3,10,1002.4,13920,820.25,11250,105,236250,182.15
117,1/2021,1,3,,,910.2,12570,,,,,910.2
117,2/2021,2,3,3,10,776.6,10740,992.04,13500,126,283500,-215.44
117,3/2021,3,3,3,10,3085.7,13470,494.44,6750,63,141750,2591.26
117,4/2021,4,3,3,10,916.27,12480,500.66,6750,66,148500,415.61
117,5/2021,5,3,,,385.9,5280,,,,,385.9
117,6/2021,6,3,3,10,28.2,390,496.59,6750,66,148500,-468.39
117,7/2021,7,3,7,45,,,554.325,7500,91,167250,-554.325
117,9/2021,9,3,3,10,138.6,1950,1478.35,20250,198,445500,-1339.75
117,10/2021,10,3,3,10,475,6720,593.45,8250,88,181500,-118.45
117,11/2021,11,3,,,589.6,8250,,,,,589.6
117,12/2021,12,3,,,603.5,8340,,,,,603.5
117,1/2022,1,4,,,510.8,6990,,,,,510.8
117,2/2022,2,4,3,10,54,720,833.958,11250,109,245250,-779.958
117,3/2022,3,4,3,10,90.4,1230,866.542,12000,132,264000,-776.142
117,4/2022,4,4,7,44,639.8,8640,55.21,750,22,16500,584.59
117,5/2022,5,4,3,10,589.4,7890,332.9,4500,66,99000,256.5
117,6/2022,6,4,3,10,629.7,8400,843.52,11250,110,247500,-213.82
117,7/2022,7,4,3,10,612.4,8220,672.5,9000,88,198000,-60.1
117,8/2022,8,4,,,576.7,7830,,,,,576.7
117,9/2022,9,4,,,571.1,7800,,,,,571.1
117,10/2022,10,4,3,10,77.3,1050,499.1,6750,66,148500,-421.8
117,12/2022,12,4,3,10,146.5,1920,672.35,9000,84,189000,-525.85
117,1/2023,1,5,3,10,453.6,5910,1171.41,15750,147,330750,-717.81
118,11/2019,11,1,,,89.2,1710,,,,,89.2
118,12/2019,12,1,,,105.8,1940,,,,,105.8
118,5/2020,5,2,14,69,,,378.44,7200,12,86400,-378.44
118,8/2020,8,2,14,69,,,4.74,90,13,1170,-4.74
118,1/2021,1,3,,,141.3,2520,,,,,141.3
118,2/2021,2,3,14,69,551.3,9990,498.46,9000,14,126000,52.84
118,3/2021,3,3,14,69,525.4,10080,621.4,11610,51,111510,-96
118,4/2021,4,3,14,69,638.4,12510,641.82,12600,28,176400,-3.42
118,5/2021,5,3,14,69,181,3510,187.34,3600,28,50400,-6.34
118,6/2021,6,3,14,69,,,93.06,1800,14,25200,-93.06
118,8/2021,8,3,,,214.8,3960,,,,,214.8
118,9/2021,9,3,14,69,700.6,13050,195.28,3600,14,50400,505.32
118,10/2021,10,3,14,69,,,676.45,12600,42,176400,-676.45
118,12/2021,12,3,14,69,1151.1,21780,380,7200,14,100800,771.1
118,1/2022,1,4,14,69,,,238.5,4500,14,63000,-238.5
118,2/2022,2,4,,,299.6,5850,,,,,299.6
118,3/2022,3,4,,,70.1,1350,,,,,70.1
118,6/2022,6,4,,,71.4,1440,,,,,71.4
118,7/2022,7,4,,,26.8,540,,,,,26.8
118,8/2022,8,4,14,69,,,230.18,4500,14,63000,-230.18
118,12/2022,12,4,14,69,,,235.25,4500,14,63000,-235.25
118,1/2023,1,5,14,69,,,564.83,10800,14,151200,-564.83
118,7/2019,7,1,16,80,87,1710,87,1710,12.4,21204,0
118,8/2019,8,1,14,69,490.6,9720,490.6,9720,24.8,120528,0
118,9/2019,9,1,14,69,419.9,8190,233.28,4500,12.4,55800,186.62
119,10/2019,10,1,14,69,1595.3,32130,455.98,9000,12.4,111600,1139.32
119,11/2019,11,1,,,2441.5,47700,,,,,2441.5
119,12/2019,12,1,,,915.2,17490,,,,,915.2
119,1/2020,1,2,1,3,147.7,2770,2100.28,40500,40,517500,-1952.58
119,5/2020,5,2,14,69,,,2038.4,40500,25,504000,-2038.4
119,6/2020,6,2,14,69,,,779.56,15300,20.2,167760,-779.56
119,7/2020,7,2,14,69,,,441.1,8100,13,105300,-441.1
119,8/2020,8,2,14,69,,,42.41,810,13,10530,-42.41
119,9/2020,9,2,14,69,,,4.44,90,13,1170,-4.44
119,3/2021,3,3,7,44,,,8.94,180,18,3240,-8.94
119,2/2022,2,4,,,25.3,450,,,,,25.3
119,3/2022,3,4,14,69,582.8,10620,245.49,4500,14,63000,337.31
119,4/2019,4,1,16,80,139.1,2640,191.1,3600,12.4,44640,-52
119,4/2022,4,4,,,661.8,12600,,,,,661.8
119,5/2022,5,4,,,613.5,12420,,,,,613.5
119,6/2022,6,4,,,646.5,12690,,,,,646.5
119,7/2022,7,4,,,34.6,720,,,,,34.6
119,8/2022,8,4,14,69,,,234.7,4500,14,63000,-234.7
119,12/2022,12,4,14,69,,,229.26,4500,14,63000,-229.26
119,5/2019,5,1,16,80,,,1742.1,31500,25.8,406350,-1742.1
119,7/2019,7,1,16,80,,,490.8,9000,13.4,120600,-490.8
119,8/2019,8,1,12,63,495.4,8910,100.84,1800,15.5,27900,394.56
119,9/2019,9,1,14,69,2873.2,54760,2480.48,46800,67.1,533880,392.72
12,10/2020,10,2,16,78,,,56.76,300,60,18000,-56.76
12,3/2021,3,3,14,66,,,17.02,90,65,5850,-17.02
12,10/2021,10,3,12,64,,,17.28,90,80,7200,-17.28
