ITEM ID,TIME ID,TIME M ID,TIME Y ID,STATE ID,PARTY ID,FABRIC KGS,FABRIC MTRS,SOLD KGS,SOLD MTRS,RATE,AMOUNT
120,35,11,3,14,69,2412.1,46980,2503.54,48646,42,681044
120,36,12,3,14,69,3186.3,60840,3579.91,68400,84,957600
120,37,1,4,14,69,3800.8,70560,3630.15,67500,56,945000
120,38,2,4,14,69,4873.6,91800,1169.62,22500,14,315000
120,39,3,4,14,69,5436,103140,4660.96,88200,70,1234800
120,4,4,1,16,80,1373.2,26280,2351.87,45180,64.2,566460
120,40,4,4,14,69,4957.3,93870,4481.75,85500,56,1197000
120,41,5,4,14,69,3597.6,68220,2146.32,40500,28,567000
120,42,6,4,14,69,3069.4,59220,1169.08,22500,14,315000
120,43,7,4,14,69,219.3,4230,1538.39,29700,28,415800
120,5,5,1,16,80,702,13140,533.52,9900,12.4,122760
120,6,6,1,16,80,969.2,18450,1132.5,21600,24.8,267840
120,7,7,1,7,30,501.3,9450,496.39,9360,40.4,116496
120,8,8,1,14,69,2403.5,45100,2412.51,45280,49.6,561472
120,9,9,1,14,69,2778.9,52920,1357.33,25200,44.6,271980
121,24,12,2,14,69,609.24,11430,289.38,5400,23,62100
121,25,1,3,14,69,1418.9,25920,972.47,18000,27,162000
121,27,3,3,14,69,536.2,9990,1735.23,31500,27,283500
121,28,4,3,14,69,220.5,3960,600.52,10800,28,151200
121,33,9,3,14,69,922.8,17550,653.01,11700,14,163800
121,34,10,3,14,69,134.3,2520,1196.19,21600,42,302400
121,36,12,3,14,69,568,11970,599.63,12600,42,176400
121,37,1,4,14,69,982.9,19080,692.96,13500,41,183600
121,39,3,4,14,69,1027.9,18990,1058.61,19800,28,277200
121,40,4,4,14,69,925.8,17640,956.1,18000,28,252000
122,10,10,1,14,76,1165.9,15510,551.83,7350,88,156750
122,12,12,1,3,10,332.2,4620,1058.61,14100,151,298500
122,13,1,2,3,10,239.4,3330,497.15,6750,63,141750
122,17,5,2,14,76,427.4,5820,471.82,6360,67,135000
122,18,6,2,5,12,1153.36,15930,110.44,1500,40,30000
122,19,7,2,3,10,507.4,6960,1071.8,14610,170,305250
122,20,8,2,14,76,289.8,3960,93.13,1260,50,31500
122,21,9,2,3,10,295.4,4200,877.64,12000,164,249000
122,22,10,2,3,10,186.3,2640,661.19,9000,84,189000
122,6,6,1,14,76,33,450,1017.6,13350,130,282750
122,7,7,1,3,10,1191.5,15960,1119.15,15000,147,315000
122,8,8,1,3,10,2308.4,30780,2352.11,31350,298,660750
122,9,9,1,3,10,2314.3,30960,1467.71,19500,168,409500
124,15,3,2,14,69,417.3,8100,141.8,2700,7.5,20250
124,17,5,2,14,69,1079.3,20880,983.68,18900,25,235800
124,18,6,2,14,69,776.5,14940,474.71,9000,8,72000
124,19,7,2,14,69,93.6,1800,772.91,14760,13,191880
124,32,8,3,14,69,371,7380,362.06,7200,28,100800
124,33,9,3,14,69,488.4,9630,228,4500,14,63000
124,34,10,3,14,69,854.3,17190,358.96,7200,14,100800
124,35,11,3,14,69,4.5,90,225,4500,14,63000
